,userId,itemId,click,timestamp
117,3,59416907,16.0,1298861658
118,3,14206355,14.0,1298922089
119,3,14302213,18.0,1298923236
120,3,14249510,16.0,1298863143
121,3,16517450,16.0,1298921862
122,3,16512391,16.0,1298861753
123,3,29416975,12.0,1298861789
124,3,99417740,12.0,1298862710
125,3,10497542,14.0,1298861796
126,3,16384405,12.0,1298924017
127,3,50387141,14.0,1298922057
128,3,10365773,16.0,1298861733
129,3,50507407,16.0,1298921825
130,3,16301899,20.0,1298862874
131,3,30476572,12.0,1298861968
132,3,16251259,16.0,1298861633
133,3,29416089,20.0,1298863174
134,3,16502149,12.0,1298923266
135,3,429775,14.0,1298862672
136,3,89319919,12.0,1298922080
137,3,16535850,10.0,1298921787
138,3,16567943,12.0,1298922065
139,3,9385692,14.0,1298861650
140,3,30495486,12.0,1298932766
141,3,16556209,14.0,1298862555
142,3,20496165,14.0,1298932740
143,3,59416894,18.0,1298862361
144,3,16285226,18.0,1298862467
145,3,70491132,12.0,1298922071
146,3,90461105,16.0,1298922130
147,4,20297694,16.0,949810645
148,4,80430690,20.0,949919556
149,4,16089363,20.0,949810582
150,4,16249631,20.0,949919681
151,4,16538921,16.0,949811346
152,4,20472522,12.0,949811346
153,4,16249642,12.0,949920047
154,4,20479203,20.0,949779042
155,4,20429642,16.0,949778802
156,4,49319921,20.0,949895708
157,4,16318217,12.0,949810618
158,4,16245598,20.0,949810582
159,4,16571773,20.0,949919763
160,4,49417323,20.0,949919681
161,4,60278288,20.0,949949538
162,4,40486655,16.0,949895887
163,4,16447128,12.0,949810534
164,4,14288331,12.0,949919883
165,4,14196133,12.0,949895772
166,4,16270017,16.0,949810688
167,4,16249646,4.0,949920135
168,4,29417060,16.0,949919802
169,4,14273330,16.0,949920028
170,4,16272023,16.0,949811315
171,4,60354277,20.0,949810582
172,4,39197864,20.0,949779091
173,4,99432024,20.0,949949486
174,4,70484834,20.0,949919938
175,4,14314093,12.0,949810534
176,4,59011394,20.0,949949538
177,4,70491132,20.0,949949638
178,4,16229484,16.0,949982238
179,4,60471733,20.0,949949444
180,4,16229487,20.0,949779022
181,4,69417708,20.0,949919189
182,4,29417258,16.0,949919306
183,4,30387137,20.0,949919247
184,4,14286325,20.0,949949396
185,4,20474724,16.0,949919454
186,4,16251257,16.0,949919322
187,4,50301623,20.0,949949638
188,4,16571192,20.0,949949638
189,4,16285225,20.0,949896377
190,4,314312,20.0,949896377
191,4,89417552,20.0,949949538
192,4,14309671,20.0,949949638
193,4,14306988,20.0,949896244
194,4,16398831,20.0,949919372
195,4,14297503,20.0,949811523
196,4,20354284,20.0,949895732
197,4,16454099,20.0,949778771
198,4,99432156,20.0,949919399
199,4,14251045,20.0,949896275
200,4,20511340,20.0,949919372
201,4,14258967,20.0,949919419
202,4,59416894,20.0,949779173
203,4,10282947,20.0,949811490
204,4,90461105,20.0,949779173
205,4,20478369,20.0,949896244
206,4,16506275,20.0,949896159
207,4,10354270,20.0,949779173
208,4,16517450,20.0,949778714
209,4,16529267,20.0,949895708
210,4,90500437,20.0,949810261
211,4,16293908,20.0,949779173
212,4,16571769,20.0,949811523
213,4,16251249,20.0,949918693
214,4,495237,20.0,949779173
215,4,14291815,20.0,949919372
216,4,29417296,20.0,949896244
217,4,16556278,20.0,949919519
218,4,99417575,20.0,949811602
219,4,14312002,20.0,949918743
220,4,16489883,16.0,949811559
221,4,40360236,20.0,949919591
222,4,16527790,20.0,949811523
223,4,80323044,20.0,949919372
224,4,314312,20.0,949949396
225,4,89417552,16.0,949811559
226,4,80496172,20.0,949811490
227,4,30416743,20.0,949918743
228,4,10432664,16.0,949918927
229,4,16403178,16.0,949811602
230,4,80365741,16.0,949896275
231,4,16272638,20.0,949982274
232,4,16127213,20.0,949919247
233,4,14223772,16.0,949810582
234,4,9417264,16.0,949810302
235,4,19417169,12.0,949920004
236,4,14258967,16.0,949918787
237,4,16285225,12.0,949918904
238,4,90495836,12.0,949810688
239,4,9197894,20.0,949896377
240,4,70429772,20.0,949810261
241,4,40427331,16.0,949810302
242,4,59417209,20.0,949895772
243,4,60365775,12.0,949811230
244,4,16330504,20.0,949919978
245,4,16571777,16.0,949811559
246,4,16258512,20.0,949896244
247,4,50321032,4.0,949895864
248,4,70301165,20.0,949919738
249,4,16337900,16.0,949810688
250,4,16532980,8.0,949895956
251,4,30471697,20.0,949810261
252,4,40495396,20.0,949810261
253,4,10427295,20.0,949918743
254,4,14282765,12.0,949949538
255,4,69417633,20.0,949811559
256,4,16469228,20.0,949896309
257,4,14309640,20.0,949811602
258,4,29197869,12.0,949895907
259,4,14318778,8.0,949918970
260,4,20474696,20.0,949896070
261,4,89417694,16.0,949919454
262,4,10466833,20.0,949778771
263,4,80518414,16.0,949811738
264,4,60354277,16.0,949896114
265,4,40507573,16.0,949982239
266,4,16256067,16.0,949896183
267,4,16249024,20.0,949810618
268,4,80423029,12.0,949896114
269,4,16556278,20.0,949918648
270,4,29274730,20.0,949949444
271,4,16500887,20.0,949919306
272,4,60314309,16.0,949982239
273,4,16447128,20.0,949949444
274,4,16556209,20.0,949896114
275,4,14272145,20.0,949949638
276,4,70471365,20.0,949896183
277,4,60442038,16.0,949920028
278,4,90427625,20.0,949949538
279,4,16269792,20.0,949896114
280,4,90334914,20.0,949949396
281,4,14241136,16.0,949896114
282,4,14300682,20.0,949919399
283,4,60483439,12.0,949896309
284,4,49440012,20.0,949918927
285,4,19387271,20.0,949918994
286,4,478394,16.0,949919763
287,4,16487312,20.0,949896070
288,4,478394,16.0,949982239
289,4,59417803,16.0,949896114
290,4,14249782,20.0,949811603
291,4,80300448,20.0,949896070
292,4,370398,20.0,949896070
293,4,19387266,12.0,949896070
294,4,16506278,20.0,949918764
295,4,40378397,16.0,949811559
296,4,59416337,12.0,949896309
297,4,50500887,20.0,949895772
298,4,60314309,20.0,949919556
299,4,99417189,16.0,949918927
300,4,19417800,16.0,949811603
301,4,30344614,16.0,949918994
302,4,40417025,20.0,949918994
303,4,16194948,16.0,949810302
304,4,90501154,20.0,949982274
305,4,19269183,20.0,949918875
306,4,80268877,16.0,949896275
307,4,14286333,4.0,949895993
308,4,39416913,20.0,949810582
309,4,20427327,20.0,949810261
310,4,10487251,12.0,949918671
311,4,16541369,16.0,949896497
312,4,16330445,16.0,949896497
313,4,99416095,20.0,949811523
314,4,16578540,20.0,949810582
315,4,10266990,16.0,949778714
316,4,99417702,4.0,949896521
317,4,20427327,20.0,949919399
318,4,99392589,20.0,949811490
319,4,14317882,16.0,949811603
320,4,50387141,20.0,949896070
321,4,40511966,20.0,949811738
322,4,30064972,12.0,949811230
323,4,50419420,12.0,949918875
324,4,10503010,20.0,949896114
325,4,90504954,20.0,949896377
326,4,9416981,8.0,949896309
327,4,14245969,4.0,949896309
328,4,16201954,16.0,949810534
329,4,14249781,20.0,949811559
330,4,16371066,20.0,949896070
331,4,14305023,12.0,949896015
332,4,16194948,20.0,949918807
333,4,90473561,20.0,949810261
334,4,10348910,12.0,949896543
335,4,16478007,20.0,949949444
336,4,14295216,16.0,949811559
337,4,40358498,20.0,949919419
338,4,16387318,20.0,949919656
339,4,361756,16.0,949918715
340,4,16311290,16.0,949896275
341,4,9416981,16.0,949811603
342,4,20256622,20.0,949919738
343,4,90497675,16.0,949918904
344,4,40387127,8.0,949778946
345,4,60463342,16.0,949811523
346,4,40378463,20.0,949918970
347,4,16524275,16.0,949919738
348,4,10361746,12.0,949919845
349,4,16285226,20.0,949895732
350,4,14317883,8.0,949982238
351,5,16527790,16.0,1163374957
352,5,69417256,16.0,1163374952
353,5,29417296,16.0,1163374639
354,5,16587822,16.0,1163374242
355,5,16508339,16.0,1163374404
356,5,89417627,14.0,1163373762
357,5,60513931,18.0,1163373208
358,5,50492948,14.0,1163373636
359,5,90427625,16.0,1163374152
360,5,90501776,16.0,1163373752
361,5,20409502,16.0,1163373755
362,5,10281151,16.0,1163373610
363,5,14286325,16.0,1163374477
364,5,79392590,18.0,1163373718
365,5,80338578,16.0,1163374392
366,5,14288070,14.0,1163373551
367,5,20490210,16.0,1163374190
368,5,16249764,20.0,1163373711
369,5,60429758,14.0,1163374993
370,5,10507739,10.0,1163373651
371,5,14245969,14.0,1163373135
372,5,16344410,16.0,1163374286
373,5,10250258,16.0,1163373316
374,5,70495253,20.0,1163373103
375,5,16455853,12.0,1163374173
376,5,16438280,10.0,1163374239
377,5,14288753,16.0,1163374582
378,5,99432043,16.0,1163374495
379,5,14262353,20.0,1163373044
380,5,14272141,14.0,1163374165
381,5,14231973,18.0,1163374608
382,5,60483439,14.0,1163374562
383,5,14276130,16.0,1163374214
384,5,16556247,16.0,1163373744
385,5,39417154,16.0,1163374601
386,5,497547,18.0,1163374251
387,5,49432031,18.0,1163373726
388,5,14286333,16.0,1163373675
389,5,20427285,16.0,1163374324
390,5,60321381,14.0,1163374593
391,5,16138672,6.0,1163373188
392,5,29416414,20.0,1163373109
393,5,39417700,16.0,1163373276
394,5,90385319,16.0,1163373251
395,5,16512391,14.0,1163374184
396,5,80518414,16.0,1163373193
397,5,16322694,14.0,1163374290
398,5,16506278,16.0,1163373679
399,5,16159050,18.0,1163373293
400,5,14266812,16.0,1163374246
401,5,70447691,14.0,1163373743
402,5,29417526,14.0,1163374947
403,5,16571776,14.0,1163374278
404,5,16439333,14.0,1163374127
405,5,10286766,14.0,1163374263
406,5,60404927,14.0,1163374408
407,5,16508314,16.0,1163374137
408,5,20511967,14.0,1163373148
409,5,14197908,18.0,1163374235
410,5,16506273,14.0,1163374198
411,5,16585731,16.0,1163373273
412,5,9416981,16.0,1163375025
413,5,80442966,14.0,1163373696
414,5,40387127,18.0,1163375145
415,5,14209427,14.0,1163374103
416,5,16272639,14.0,1163374354
417,5,10501025,18.0,1163375033
418,5,90354271,14.0,1163375131
419,5,80223327,12.0,1163373548
420,5,9416764,18.0,1163373616
421,5,16294592,14.0,1163374995
422,5,16332722,18.0,1163373299
423,5,16532631,18.0,1163373606
424,5,20297694,16.0,1163374443
425,5,99432156,14.0,1163374206
426,5,16311290,18.0,1163374389
427,5,16571775,12.0,1163373688
428,5,39417578,16.0,1163374533
429,5,502921,14.0,1163374491
430,5,14282845,16.0,1163374572
431,5,16535850,16.0,1163373626
432,5,80365741,16.0,1163374455
433,5,14258968,10.0,1163373238
434,5,14231973,16.0,1163374511
435,5,16367237,16.0,1163374742
436,5,14302653,16.0,1163374381
437,5,80300448,14.0,1163374118
438,5,20513928,18.0,1163373593
439,5,99416482,16.0,1163374426
440,5,60479183,18.0,1163374340
441,5,16121266,18.0,1163374702
442,5,60335854,14.0,1163374177
443,5,40473530,20.0,1163374211
444,5,14297795,16.0,1163374517
445,5,9417004,18.0,1163374227
446,5,29274730,16.0,1163374275
447,5,14272142,18.0,1163374283
448,5,20518681,16.0,1163374144
449,5,14286333,16.0,1163374167
450,5,99417194,18.0,1163374357
451,6,276305,16.0,1109258212
452,6,69417275,8.0,1108134263
453,6,49305523,8.0,1109258228
454,6,16381546,20.0,1108134539
455,6,14296311,16.0,1108134269
456,6,80507095,16.0,1108134299
457,6,50361754,20.0,1108134266
458,6,16251232,18.0,1108134284
459,6,70503743,18.0,1109258196
460,6,14275353,18.0,1108134309
461,6,14320426,18.0,1108134339
462,6,14310049,8.0,1109258181
463,6,40314305,8.0,1109258179
464,6,49197849,8.0,1109258281
465,6,14318778,8.0,1109258194
466,6,14276333,2.0,1108134334
467,6,16267424,12.0,1108134344
468,6,80354281,12.0,1108134289
469,6,20477256,16.0,1109258270
470,6,59417209,16.0,1109258285
471,6,14270921,16.0,1109258175
472,6,69417303,14.0,1108134291
473,6,16249634,12.0,1109258245
474,6,14291655,16.0,1108134293
475,6,14262353,4.0,1109258202
476,6,370402,8.0,1108134271
477,6,16152188,16.0,1108134274
478,6,16369620,12.0,1109258257
479,6,90505190,18.0,1108134545
480,6,10501025,12.0,1109258199
481,6,19269183,4.0,1108134337
482,6,50457775,16.0,1109258183
483,6,14294995,14.0,1109258250
484,6,90489840,6.0,1109258190
485,6,60443274,6.0,1109258217
486,6,14272142,6.0,1109258226
487,6,16473092,20.0,1108134311
488,6,16159050,12.0,1108134534
489,6,262191,20.0,1108134519
490,6,10282947,16.0,1108134524
491,6,80365741,14.0,1108134526
492,6,90327942,16.0,1108134537
493,6,20496698,12.0,1108134531
494,6,16424330,18.0,1108134521
495,7,30281145,12.0,851866703
496,7,50443590,12.0,851869035
497,7,29431853,12.0,851867289
498,7,99392589,12.0,851868750
499,7,16192798,16.0,851867861
500,7,16574135,16.0,851866901
501,7,89416816,12.0,851866744
502,7,16249024,20.0,851868188
503,7,90500215,16.0,851866720
504,7,29417296,16.0,851866704
505,7,30471697,16.0,851868206
506,7,14288187,8.0,851868704
507,7,60335854,12.0,851868705
508,7,14288331,20.0,851869062
509,7,29416975,12.0,851868188
510,7,14302337,8.0,851869161
511,7,20427327,20.0,851868187
512,7,16541369,12.0,851868524
513,7,14263490,12.0,851867345
514,7,16578149,12.0,851867621
515,7,9197889,12.0,851867941
516,7,14272143,12.0,851868188
517,7,39416913,12.0,851867436
518,7,16367237,12.0,851868020
519,7,80361936,12.0,851867790
520,7,458305,12.0,851869291
521,7,16383033,16.0,851869291
522,7,29197874,16.0,851869161
523,7,50492514,12.0,851867669
524,7,20497283,16.0,851868246
525,7,60513931,12.0,851867688
526,7,29244682,16.0,851869035
527,7,80511342,16.0,851868019
528,7,60279725,16.0,851868044
529,7,29417786,12.0,851869140
530,7,80323044,16.0,851868186
531,7,30343756,12.0,851868863
532,7,16337900,16.0,851868020
533,7,20506961,12.0,851868044
534,7,20496165,12.0,851868074
535,7,59416356,16.0,851866806
536,7,16192353,12.0,851866744
537,7,89244684,20.0,851868019
538,7,80297422,8.0,851866784
539,7,80492254,4.0,851866704
540,7,16322513,4.0,851866763
541,7,20268875,20.0,851868020
542,7,30473559,12.0,851866703
543,7,16506279,8.0,851866744
544,7,19417555,16.0,851868289
545,7,16384404,12.0,851869102
546,7,30511839,12.0,851866744
547,7,99416104,16.0,851867320
548,7,439562,16.0,851867289
549,7,60483439,12.0,851868308
550,7,30300417,12.0,851867553
551,7,10456669,12.0,851869103
552,7,29197869,16.0,851867289
553,7,10472198,20.0,851868019
554,7,14302176,20.0,851869034
555,7,16229484,12.0,851867289
556,7,409503,20.0,851869035
557,7,80485847,20.0,851869034
558,7,30492807,16.0,851867379
559,7,16311282,20.0,851868044
560,7,40486655,20.0,851868246
561,7,19416990,16.0,851868321
562,7,10501025,16.0,851869062
563,7,40510698,20.0,851868289
564,7,16578168,12.0,851867436
565,7,30476591,16.0,851869080
566,7,80362525,12.0,851867436
567,7,14296259,16.0,851868332
568,7,60378424,16.0,851867401
569,7,40291752,12.0,851867320
570,7,16532733,12.0,851868471
571,7,30501171,16.0,851868471
572,7,49417460,12.0,851867401
573,7,10497542,12.0,851866935
574,7,20507809,12.0,851869160
575,7,40360279,12.0,851869102
576,7,10300442,8.0,851869230
577,7,30473559,16.0,851869035
578,7,16281979,12.0,851869140
579,7,99432024,12.0,851869062
580,7,395822,12.0,851867688
581,7,90395158,20.0,851866978
582,7,16322694,4.0,851869140
583,8,60278368,20.0,1154465405
584,8,427291,10.0,1154389572
585,8,99245027,20.0,1154464836
586,8,466838,20.0,1154400173
587,8,489566,16.0,1154473268
588,8,10494628,14.0,1154464829
589,8,14312002,8.0,1154389420
590,8,16526234,16.0,1154465380
591,8,30378411,20.0,1154464714
592,8,14296310,16.0,1154400390
593,8,20499036,18.0,1154400475
594,8,10427295,14.0,1154389356
595,8,14296259,8.0,1154400357
596,8,99269749,20.0,1154400170
597,8,404911,20.0,1154389386
598,8,40323442,16.0,1154464853
599,8,14243087,18.0,1154464833
600,8,70503743,16.0,1154400284
601,8,14272143,14.0,1154389432
602,8,60175214,20.0,1154400181
603,8,448613,14.0,1154464841
604,8,19417697,16.0,1154464887
605,8,39417644,16.0,1154464730
606,8,16478007,16.0,1154464769
607,8,90300462,16.0,1154465573
608,8,30343756,16.0,1154465394
609,8,10281151,16.0,1154465555
610,8,19439963,16.0,1154464811
611,8,99416104,12.0,1154465230
612,8,16364897,16.0,1154464747
613,8,14286975,16.0,1154464720
614,8,60447248,14.0,1154400465
615,8,14231967,2.0,1154474527
616,8,16489883,16.0,1154465285
617,8,16369623,12.0,1154400324
618,8,40437636,16.0,1154465235
619,8,80425274,12.0,1154389408
620,8,16529267,14.0,1154464990
621,8,10387119,20.0,1154389385
622,8,16384407,16.0,1154389491
623,8,99416482,16.0,1154473252
624,8,89416114,12.0,1154400308
625,8,14288330,20.0,1154400458
626,8,14297504,14.0,1154389528
627,8,10460812,20.0,1154473322
628,8,50478462,16.0,1154473259
629,8,69417534,12.0,1154389460
630,8,49417323,12.0,1154465222
631,8,16367235,18.0,1154464735
632,8,16369623,18.0,1154400414
633,8,80268877,16.0,1154464850
634,8,40460839,20.0,1154473217
635,8,14301654,14.0,1154389340
636,8,16545525,14.0,1154400351
637,8,40497381,20.0,1154464889
638,8,10490197,20.0,1154464738
639,8,14267850,14.0,1154464944
640,8,50361754,18.0,1154464717
641,8,14260143,10.0,1154389541
642,8,19387266,18.0,1154465558
643,8,80506618,14.0,1154400340
644,8,16473092,14.0,1154473419
645,8,14310447,12.0,1154400360
646,8,20496698,18.0,1154464950
647,8,59417803,20.0,1154473364
648,8,50360231,16.0,1154464901
649,8,10281151,18.0,1154400266
650,8,30289325,20.0,1154400441
651,8,413798,14.0,1154400198
652,8,20479199,16.0,1154389482
653,8,90497680,16.0,1154465526
654,8,20352911,18.0,1154464873
655,8,29392597,14.0,1154400245
656,8,40446344,18.0,1154465279
657,8,14280611,20.0,1154464905
658,8,70297432,16.0,1154464915
659,8,16364689,10.0,1154400334
660,8,16587822,14.0,1154464808
661,8,14272130,14.0,1154400398
662,8,60502918,18.0,1154400383
663,8,90500890,16.0,1154465373
664,8,14231951,14.0,1154464819
665,8,80329041,14.0,1154389449
666,8,16251249,20.0,1154400236
667,8,30358535,14.0,1154389552
668,8,50511579,18.0,1154400449
669,8,80409504,16.0,1154464756
670,8,16532979,16.0,1154400407
671,8,16331440,16.0,1154465399
672,8,16160446,12.0,1154465385
673,8,10191631,16.0,1154464762
674,8,49315942,14.0,1154400444
675,8,16541369,16.0,1154389474
676,8,29417786,12.0,1154400191
677,8,80492254,16.0,1154464895
678,8,334701,20.0,1154465296
679,8,10348910,12.0,1154400253
680,8,40492736,14.0,1154400294
681,8,16482804,16.0,1154464753
682,8,30497193,16.0,1154465367
683,8,30382173,16.0,1154464994
684,8,14297304,10.0,1154400471
685,8,30429769,18.0,1154464868
686,8,20427285,16.0,1154465499
687,8,16251250,12.0,1154465548
688,8,16193053,14.0,1154465243
689,8,20485459,18.0,1154473310
690,8,49408540,18.0,1154400263
691,8,30477675,18.0,1154464726
692,8,80300448,14.0,1154400423
693,8,16089363,14.0,1154473088
694,8,488883,14.0,1154473264
695,8,70387121,8.0,1154473042
696,8,29416777,14.0,1154473022
697,8,20427327,12.0,1154473014
698,8,10373202,12.0,1154473017
699,9,16516564,16.0,938629179
700,9,29417791,16.0,938628337
701,9,70359825,12.0,938628655
702,9,506957,20.0,938629110
703,9,16251607,12.0,938628897
704,9,16249642,16.0,938628966
705,9,16384405,16.0,938628777
706,9,16579687,16.0,938628577
707,9,89417627,20.0,938628843
708,9,16571778,20.0,938628337
709,9,16476625,16.0,938628843
710,9,16168395,20.0,938628843
711,9,16249638,8.0,938628337
712,9,14317867,20.0,938629250
713,9,20497283,12.0,938629470
714,9,16229484,16.0,938628655
715,9,70363969,16.0,938628450
716,9,39417154,12.0,938628655
717,9,20362378,8.0,938628777
718,9,14311706,16.0,938629341
719,9,14196133,16.0,938629054
720,9,90506953,20.0,938628690
721,9,14275895,16.0,938628966
722,9,49244662,12.0,938629470
723,9,14309671,20.0,938628966
724,9,14272153,16.0,938629341
725,9,14294994,16.0,938629522
726,9,50460829,16.0,938629747
727,9,16256066,16.0,938629053
728,9,20361152,12.0,938629053
729,9,14272121,12.0,938628777
730,9,70429772,16.0,938628897
731,9,70342830,16.0,938629341
732,9,50297433,8.0,938629250
733,9,14272130,16.0,938628843
734,9,14241136,16.0,939122916
735,9,59417803,16.0,938628577
736,9,16476647,8.0,938629681
737,9,16571775,12.0,938629681
738,9,90489840,16.0,938628966
739,9,10217711,8.0,938629341
740,9,16502149,20.0,938628450
741,9,16128780,12.0,938628843
742,9,70359825,16.0,938627748
743,9,59416342,16.0,938629681
744,10,80311338,20.0,942766420
745,10,30360010,16.0,942766793
746,10,16168395,16.0,942766515
747,10,16251249,12.0,942766603
748,10,14272142,16.0,942766603
749,10,282943,12.0,942767328
750,10,16217552,16.0,942766974
751,10,16193053,12.0,942767258
752,10,16517015,12.0,942766420
753,10,16486794,8.0,942767328
754,10,16469670,16.0,942767328
755,10,70515053,16.0,942767258
756,10,16044401,16.0,942767258
757,10,60460664,16.0,942767258
758,10,14266816,16.0,942767258
759,10,16454098,16.0,942767258
760,10,29417786,12.0,942767328
761,10,16230031,16.0,942767258
762,10,70513450,16.0,942767258
763,10,90479214,20.0,942766420
764,10,20513443,16.0,942766420
765,10,40314305,12.0,942766725
766,10,50515068,12.0,942766845
767,10,30429769,20.0,942767029
768,10,16097580,12.0,942766679
769,10,19416339,16.0,942766472
770,10,16488600,20.0,942766472
771,10,10482965,8.0,942766845
772,10,10490197,20.0,942766515
773,10,30427633,12.0,942766472
774,10,39417743,20.0,942766991
775,10,79416360,16.0,942767328
776,10,10459093,8.0,942767328
777,10,297435,16.0,942766845
778,10,16531725,20.0,942766515
779,10,14301565,20.0,942766109
780,10,14297504,12.0,942766251
781,10,60474699,12.0,942766213
782,10,89417175,16.0,942766029
783,10,14273330,12.0,942766164
784,10,429775,16.0,942765978
785,10,89432005,8.0,942766213
786,10,40473530,20.0,942767121
787,10,70499963,8.0,942766251
788,10,14231948,12.0,942766059
789,10,16578166,16.0,942767571
790,11,14137935,20.0,1391658537
791,11,14256687,4.0,1391656827
792,11,16476625,16.0,1391657561
793,11,60348856,12.0,1391657297
794,11,70512667,20.0,1391658423
795,11,14282765,18.0,1391658505
796,11,10427629,14.0,1391656845
797,11,80513628,20.0,1391658556
798,11,16383033,18.0,1391658634
799,11,20507809,20.0,1391658440
800,11,90355435,20.0,1391658667
801,11,14312002,12.0,1391657062
802,11,89031814,14.0,1391657376
803,11,99417189,18.0,1391657543
804,11,40479198,12.0,1391658583
805,11,60362526,12.0,1391657112
806,11,19417697,12.0,1391658601
807,11,10490197,20.0,1391657861
808,11,14296311,20.0,1391658574
809,11,90389138,20.0,1391658450
810,11,89416816,16.0,1391657605
811,11,506957,18.0,1391657459
812,11,80423029,14.0,1391657720
813,11,40378458,18.0,1391658141
814,11,14196133,16.0,1391658115
815,11,19416476,18.0,1391658399
816,11,470963,12.0,1391658137
817,11,10427295,16.0,1391658210
818,11,29274730,14.0,1391658218
819,11,16476625,16.0,1391658385
820,11,40340173,18.0,1391658311
821,11,16160448,18.0,1391658125
822,11,49193714,16.0,1391658270
823,11,14169493,16.0,1391658186
824,11,16184294,16.0,1391657924
825,11,14201485,16.0,1391657610
826,11,99416482,20.0,1391658157
827,11,90382844,20.0,1391657798
828,12,14249781,12.0,968045587
829,12,90336003,4.0,968045407
830,12,14272152,12.0,968045438
831,12,30469388,8.0,968045353
832,12,60464718,4.0,968045732
833,12,14243113,16.0,968045680
834,12,60483806,12.0,968045764
835,12,14304483,4.0,968045500
836,12,10191631,8.0,968045561
837,12,99864522,12.0,968045500
838,12,50321032,4.0,955407153
839,12,14282845,20.0,968045353
840,12,90501776,20.0,955407153
841,12,40291752,8.0,968045354
842,12,14297505,20.0,968045354
843,12,80354276,4.0,955407153
844,12,14314093,4.0,968045475
845,12,14258968,16.0,968045475
846,12,49033631,8.0,968045438
847,12,14275489,12.0,968045529
848,12,60279725,8.0,955407153
849,12,14232917,8.0,968045475
850,12,50451783,16.0,968045680
851,12,14317255,4.0,968045475
